,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
0,2020-10-02,2,10,2020,17,0,Afghanistan,AF,AFG,38041757.0,Asia,1.08564912
1,2020-10-01,1,10,2020,14,0,Afghanistan,AF,AFG,38041757.0,Asia,1.04096138
2,2020-09-30,30,9,2020,15,2,Afghanistan,AF,AFG,38041757.0,Asia,1.04884745
3,2020-09-29,29,9,2020,12,3,Afghanistan,AF,AFG,38041757.0,Asia,1.11456471
4,2020-09-28,28,9,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.34326078
5,2020-09-27,27,9,2020,35,0,Afghanistan,AF,AFG,38041757.0,Asia,1.54041255
6,2020-09-26,26,9,2020,6,2,Afghanistan,AF,AFG,38041757.0,Asia,1.54041255
7,2020-09-25,25,9,2020,16,0,Afghanistan,AF,AFG,38041757.0,Asia,1.61401588
8,2020-09-24,24,9,2020,25,5,Afghanistan,AF,AFG,38041757.0,Asia,1.64556017
9,2020-09-23,23,9,2020,71,2,Afghanistan,AF,AFG,38041757.0,Asia,1.64293148
10,2020-09-22,22,9,2020,30,3,Afghanistan,AF,AFG,38041757.0,Asia,1.52464041
11,2020-09-21,21,9,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.69813397
12,2020-09-20,20,9,2020,125,4,Afghanistan,AF,AFG,38041757.0,Asia,1.89265706
13,2020-09-19,19,9,2020,47,1,Afghanistan,AF,AFG,38041757.0,Asia,1.61664457
14,2020-09-18,18,9,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.53515517
15,2020-09-17,17,9,2020,17,0,Afghanistan,AF,AFG,38041757.0,Asia,1.65344624
16,2020-09-16,16,9,2020,40,10,Afghanistan,AF,AFG,38041757.0,Asia,1.70864874
17,2020-09-15,15,9,2020,99,6,Afghanistan,AF,AFG,38041757.0,Asia,1.62715933
18,2020-09-14,14,9,2020,75,0,Afghanistan,AF,AFG,38041757.0,Asia,1.45629446
19,2020-09-13,13,9,2020,35,0,Afghanistan,AF,AFG,38041757.0,Asia,1.3090878
20,2020-09-12,12,9,2020,34,0,Afghanistan,AF,AFG,38041757.0,Asia,1.22496971
21,2020-09-11,11,9,2020,28,0,Afghanistan,AF,AFG,38041757.0,Asia,1.16450983
22,2020-09-10,10,9,2020,24,2,Afghanistan,AF,AFG,38041757.0,Asia,1.09879257
23,2020-09-09,9,9,2020,26,3,Afghanistan,AF,AFG,38041757.0,Asia,1.18028197
24,2020-09-08,8,9,2020,96,3,Afghanistan,AF,AFG,38041757.0,Asia,1.11456471
